file_path,label,score
/pull Up/pull Up_5.mp4,13,0.9994882345199585
/pull Up/pull Up_25.mp4,13,0.9710907340049744
/pull Up/pull Up_1.mp4,13,0.999542236328125
/pull Up/pull Up_12.mp4,13,0.9961638450622559
/pull Up/pull Up_23.mp4,13,0.9994755387306213
/pull Up/pull Up_13.mp4,13,0.0
/pull Up/pull Up_14.mp4,13,0.9992054104804993
/pull Up/pull Up_24.mp4,13,0.9992882609367371
/pull Up/pull Up_20.mp4,13,0.9994274377822876
/pull Up/pull Up_21.mp4,13,0.9989916682243347
/pull Up/pull Up_18.mp4,13,0.9555245041847229
/pull Up/pull Up_7.mp4,13,0.8932147026062012
/pull Up/pull Up_4.mp4,13,0.9869368672370911
/pull Up/pull Up_11.mp4,13,0.9981689453125
/pull Up/pull Up_8.mp4,13,0.9991987347602844
/pull Up/pull Up_6.mp4,13,0.9990482926368713
/pull Up/pull Up_9.mp4,13,0.9995949864387512
/pull Up/pull Up_19.mp4,13,0.9993919134140015
/pull Up/pull Up_3.mp4,13,0.9995935559272766
/tricep dips/tricep dips_11.mp4,21,0.0
/tricep dips/tricep dips_16.mp4,21,0.9869223237037659
/tricep dips/tricep dips_6.mp4,21,0.9993801116943359
/tricep dips/tricep dips_2.mp4,21,0.9994702935218811
/tricep dips/tricep dips_14.mp4,21,0.370836079120636
/tricep dips/tricep dips_12.mp4,21,0.43338626623153687
/tricep dips/tricep dips_3.mp4,21,0.9994400143623352
/tricep dips/tricep dips_8.mp4,21,0.9907169938087463
/tricep dips/tricep dips_0.mp4,21,0.0
/tricep dips/tricep dips_15.mp4,21,0.9985278844833374
/tricep dips/tricep dips_10.mp4,21,0.0
/tricep dips/tricep dips_19.mp4,21,0.9994418025016785
/tricep dips/tricep dips_4.mp4,21,0.9983629584312439
/tricep dips/tricep dips_1.mp4,21,0.9993237257003784
/tricep dips/tricep dips_5.mp4,21,0.9964800477027893
/tricep dips/tricep dips_13.mp4,21,0.0
/tricep dips/tricep dips_17.mp4,21,0.9990535378456116
/tricep dips/tricep dips_7.mp4,21,0.9978846907615662
/tricep dips/tricep dips_18.mp4,21,0.9970101118087769
/tricep dips/tricep dips_9.mp4,21,0.99861741065979
/leg extension/leg extension_23.mp4,10,0.9921592473983765
/leg extension/leg extension_1.mp4,10,0.9992146492004395
/leg extension/leg extension_10.mp4,10,0.9994524121284485
/leg extension/leg extension_16.mp4,10,0.9993504881858826
/leg extension/leg extension_5.mp4,10,0.9991658926010132
/leg extension/leg extension_8.mp4,10,0.999502420425415
/leg extension/leg extension_0.mp4,10,0.9622096419334412
/leg extension/leg extension_22.mp4,10,0.9992395639419556
/leg extension/leg extension_14.mp4,10,0.9640319347381592
/leg extension/leg extension_20.mp4,10,0.9991590976715088
/leg extension/leg extension_7.mp4,10,0.9993426203727722
/leg extension/leg extension_15.mp4,10,0.9994625449180603
/leg extension/leg extension_19.mp4,10,0.9987789988517761
/leg extension/leg extension_6.mp4,10,0.9993614554405212
/leg extension/leg extension_4.mp4,10,0.9993884563446045
/leg extension/leg extension_17.mp4,10,0.9993594288825989
/leg extension/leg extension_3.mp4,10,0.9992701411247253
/leg extension/leg extension_21.mp4,10,0.2522764205932617
/leg extension/leg extension_18.mp4,10,0.8981473445892334
/leg extension/leg extension_9.mp4,10,0.9599597454071045
/leg extension/leg extension_2.mp4,10,0.9991500377655029
/leg extension/leg extension_11.mp4,10,0.8247396945953369
/leg extension/leg extension_13.mp4,10,0.9993601441383362
/leg extension/leg extension_12.mp4,10,0.9994102716445923
/leg extension/leg extension_24.mp4,10,0.9978917241096497
/lat pulldown/lat pulldown_27.mp4,8,0.03230387717485428
/lat pulldown/lat pulldown_32.mp4,8,0.9996408224105835
/lat pulldown/lat pulldown_1.mp4,8,0.9991909861564636
/lat pulldown/lat pulldown_5.mp4,8,0.008641723543405533
/lat pulldown/lat pulldown_25.mp4,8,0.9996610879898071
/lat pulldown/lat pulldown_50.mp4,8,0.028203697875142097
/lat pulldown/lat pulldown_4.mp4,8,0.9855015873908997
/lat pulldown/lat pulldown_42.mp4,8,0.99960857629776
/lat pulldown/lat pulldown_6.mp4,8,0.9990823268890381
/lat pulldown/lat pulldown_10.mp4,8,0.9951404333114624
/lat pulldown/lat pulldown_13.mp4,8,0.8539531230926514
/lat pulldown/lat pulldown_8.mp4,8,0.9989885687828064
/lat pulldown/lat pulldown_18.mp4,8,0.9995371103286743
/lat pulldown/lat pulldown_34.mp4,8,0.0011603757739067078
/lat pulldown/lat pulldown_39.mp4,8,0.19279833137989044
/lat pulldown/lat pulldown_37.mp4,8,0.9994848966598511
/lat pulldown/lat pulldown_11.mp4,8,0.9955447316169739
/lat pulldown/lat pulldown_29.mp4,8,0.9995984435081482
/lat pulldown/lat pulldown_16.mp4,8,0.9996544122695923
/lat pulldown/lat pulldown_2.mp4,8,0.9996786117553711
/lat pulldown/lat pulldown_44.mp4,8,0.9966185092926025
/lat pulldown/lat pulldown_46.mp4,8,0.9996809959411621
/lat pulldown/lat pulldown_26.mp4,8,0.9943682551383972
/lat pulldown/lat pulldown_19.mp4,8,0.9992781281471252
/lat pulldown/lat pulldown_33.mp4,8,8.620716107543558e-05
/lat pulldown/lat pulldown_28.mp4,8,0.9993852376937866
/lat pulldown/lat pulldown_22.mp4,8,0.9992730021476746
/lat pulldown/lat pulldown_49.mp4,8,0.9986622333526611
/lat pulldown/lat pulldown_12.mp4,8,0.9979135394096375
/lat pulldown/lat pulldown_20.mp4,8,0.1959327608346939
/lat pulldown/lat pulldown_47.mp4,8,0.9979335069656372
/lat pulldown/lat pulldown_38.mp4,8,0.9971139430999756
/lat pulldown/lat pulldown_15.mp4,8,0.08219172060489655
/lat pulldown/lat pulldown_40.mp4,8,0.22749671339988708
/lat pulldown/lat pulldown_0.mp4,8,0.9995105266571045
/lat pulldown/lat pulldown_17.mp4,8,0.9994487166404724
/lat pulldown/lat pulldown_7.mp4,8,0.35442861914634705
/lat pulldown/lat pulldown_35.mp4,8,0.16026157140731812
/lat pulldown/lat pulldown_30.mp4,8,0.9970601201057434
/lat pulldown/lat pulldown_43.mp4,8,0.9995102882385254
/lat pulldown/lat pulldown_23.mp4,8,0.9967876672744751
/lat pulldown/lat pulldown_45.mp4,8,0.9982214570045471
/lat pulldown/lat pulldown_41.mp4,8,0.9997537732124329
/lat pulldown/lat pulldown_31.mp4,8,0.984421968460083
/lat pulldown/lat pulldown_36.mp4,8,0.9993811845779419
/lat pulldown/lat pulldown_9.mp4,8,0.9989892840385437
/lat pulldown/lat pulldown_24.mp4,8,0.9989327788352966
/lat pulldown/lat pulldown_48.mp4,8,0.9956390857696533
/lat pulldown/lat pulldown_14.mp4,8,9.615798626327887e-05
/lat pulldown/lat pulldown_21.mp4,8,0.02152198553085327
/lat pulldown/lat pulldown_3.mp4,8,0.9747945070266724
/incline bench press/incline bench press_29.mp4,7,0.0004042034561280161
/incline bench press/incline bench press_6.mp4,7,0.9993084669113159
/incline bench press/incline bench press_15.mp4,7,0.00012070691445842385
/incline bench press/incline bench press_24.mp4,7,0.9991039633750916
/incline bench press/incline bench press_12.mp4,7,0.945965051651001
/incline bench press/incline bench press_21.mp4,7,0.9992629885673523
/incline bench press/incline bench press_27.mp4,7,0.9992807507514954
/incline bench press/incline bench press_17.mp4,7,0.999159574508667
/incline bench press/incline bench press_32.mp4,7,0.49446454644203186
/incline bench press/incline bench press_5.mp4,7,0.9978435039520264
/incline bench press/incline bench press_28.mp4,7,0.9993513226509094
/incline bench press/incline bench press_9.mp4,7,0.02797732502222061
/incline bench press/incline bench press_7.mp4,7,0.9992042183876038
/incline bench press/incline bench press_23.mp4,7,0.9584704637527466
/incline bench press/incline bench press_25.mp4,7,0.9991425275802612
/incline bench press/incline bench press_30.mp4,7,0.9993144273757935
/incline bench press/incline bench press_0.mp4,7,0.9973136782646179
/incline bench press/incline bench press_8.mp4,7,0.9988483190536499
/incline bench press/incline bench press_13.mp4,7,0.9984638690948486
/incline bench press/incline bench press_4.mp4,7,0.9987792372703552
/incline bench press/incline bench press_26.mp4,7,0.9991738200187683
/incline bench press/incline bench press_11.mp4,7,0.2766968011856079
/incline bench press/incline bench press_2.mp4,7,0.9993228912353516
/incline bench press/incline bench press_18.mp4,7,0.9963789582252502
/incline bench press/incline bench press_3.mp4,7,0.9583132266998291
/incline bench press/incline bench press_20.mp4,7,0.9964209794998169
/incline bench press/incline bench press_10.mp4,7,0.9949896931648254
/incline bench press/incline bench press_16.mp4,7,0.999200165271759
/incline bench press/incline bench press_19.mp4,7,0.07964130491018295
/incline bench press/incline bench press_1.mp4,7,0.9992647767066956
/incline bench press/incline bench press_31.mp4,7,0.9989678859710693
/incline bench press/incline bench press_22.mp4,7,0.9992604851722717
/incline bench press/incline bench press_14.mp4,7,0.9985228180885315
/leg raises/leg raises_3.mp4,11,0.9991169571876526
/leg raises/leg raises_12.mp4,11,0.9977754950523376
/leg raises/leg raises_19.mp4,11,0.999455988407135
/leg raises/leg raises_14.mp4,11,0.03518444299697876
/leg raises/leg raises_5.mp4,11,0.9983962178230286
/leg raises/leg raises_10.mp4,11,0.9995152950286865
/leg raises/leg raises_9.mp4,11,0.9992761015892029
/leg raises/leg raises_16.mp4,11,0.27225786447525024
/leg raises/leg raises_13.mp4,11,0.9979296922683716
/leg raises/leg raises_15.mp4,11,0.9964765906333923
/leg raises/leg raises_4.mp4,11,0.999234676361084
/leg raises/leg raises_8.mp4,11,0.9978563189506531
/leg raises/leg raises_7.mp4,11,0.9995102882385254
/leg raises/leg raises_2.mp4,11,0.9993886947631836
/leg raises/leg raises_20.mp4,11,0.9981719255447388
/leg raises/leg raises_0.mp4,11,0.34578555822372437
/leg raises/leg raises_11.mp4,11,0.11664348840713501
/leg raises/leg raises_18.mp4,11,0.9995643496513367
/leg raises/leg raises_1.mp4,11,0.9994738698005676
/leg raises/leg raises_6.mp4,11,0.99950110912323
/leg raises/leg raises_17.mp4,11,0.005792601499706507
/lateral raise/lateral raise_2.mp4,9,0.3931422233581543
/lateral raise/lateral raise_34.mp4,9,0.9996546506881714
/lateral raise/lateral raise_31.mp4,9,0.0
/lateral raise/lateral raise_15.mp4,9,0.9993942975997925
/lateral raise/lateral raise_21.mp4,9,0.9992737174034119
/lateral raise/lateral raise_5.mp4,9,0.9995881915092468
/lateral raise/lateral raise_10.mp4,9,0.9996509552001953
/lateral raise/lateral raise_14.mp4,9,0.9996529817581177
/lateral raise/lateral raise_8.mp4,9,0.9996403455734253
/lateral raise/lateral raise_29.mp4,9,0.999678373336792
/lateral raise/lateral raise_22.mp4,9,0.18275897204875946
/lateral raise/lateral raise_28.mp4,9,0.9996600151062012
/lateral raise/lateral raise_13.mp4,9,0.8316246867179871
/lateral raise/lateral raise_16.mp4,9,0.9981181621551514
/lateral raise/lateral raise_32.mp4,9,0.009189508855342865
/lateral raise/lateral raise_23.mp4,9,0.9986407160758972
/lateral raise/lateral raise_20.mp4,9,0.9994614720344543
/lateral raise/lateral raise_12.mp4,9,0.9996927976608276
/lateral raise/lateral raise_1.mp4,9,0.07144948840141296
/lateral raise/lateral raise_25.mp4,9,0.9996966123580933
/lateral raise/lateral raise_0.mp4,9,0.9990178346633911
/lateral raise/lateral raise_9.mp4,9,0.9996044039726257
/lateral raise/lateral raise_30.mp4,9,0.9997046589851379
/lateral raise/lateral raise_26.mp4,9,0.999645471572876
/lateral raise/lateral raise_18.mp4,9,0.999639630317688
/lateral raise/lateral raise_7.mp4,9,0.9985074400901794
/lateral raise/lateral raise_24.mp4,9,0.9996961355209351
/lateral raise/lateral raise_27.mp4,9,0.9996862411499023
/lateral raise/lateral raise_35.mp4,9,0.9996644258499146
/lateral raise/lateral raise_6.mp4,9,0.9989901185035706
/lateral raise/lateral raise_36.mp4,9,0.999413251876831
/lateral raise/lateral raise_19.mp4,9,0.999632716178894
/lateral raise/lateral raise_17.mp4,9,0.9996770620346069
/lateral raise/lateral raise_11.mp4,9,0.9996564388275146
/lateral raise/lateral raise_33.mp4,9,0.0
/lateral raise/lateral raise_3.mp4,9,0.9995692372322083
/lateral raise/lateral raise_4.mp4,9,0.9996945858001709
/t bar row/t bar row_5.mp4,19,0.9993669390678406
/t bar row/t bar row_15.mp4,19,0.0
/t bar row/t bar row_6.mp4,19,0.9995899796485901
/t bar row/t bar row_13.mp4,19,0.47997307777404785
/t bar row/t bar row_2.mp4,19,0.9994633793830872
/t bar row/t bar row_11.mp4,19,0.8578851819038391
/t bar row/t bar row_1.mp4,19,0.999350368976593
/t bar row/t bar row_20.mp4,19,0.0034263390116393566
/t bar row/t bar row_17.mp4,19,0.0
/t bar row/t bar row_7.mp4,19,0.9967406392097473
/t bar row/t bar row_0.mp4,19,0.9959035515785217
/t bar row/t bar row_18.mp4,19,0.0
/t bar row/t bar row_14.mp4,19,0.001232912647537887
/t bar row/t bar row_9.mp4,19,0.8324078321456909
/t bar row/t bar row_19.mp4,19,0.9993845224380493
/t bar row/t bar row_3.mp4,19,0.9684232473373413
/t bar row/t bar row_10.mp4,19,0.9399965405464172
/t bar row/t bar row_8.mp4,19,0.9928528666496277
/t bar row/t bar row_16.mp4,19,0.11428870260715485
/t bar row/t bar row_4.mp4,19,0.9994476437568665
/t bar row/t bar row_12.mp4,19,0.7575070261955261
/plank/plank_4.mp4,12,0.9988983869552612
/plank/plank_0.mp4,12,0.9978204965591431
/plank/plank_1.mp4,12,0.9992006421089172
/plank/plank_2.mp4,12,0.999332845211029
/plank/plank_6.mp4,12,0.998802661895752
/plank/plank_3.mp4,12,0.9993259906768799
/plank/plank_5.mp4,12,0.9992499947547913
/romanian deadlift/romanian deadlift_9.mp4,15,0.9970980882644653
/romanian deadlift/romanian deadlift_11.mp4,15,0.5453748106956482
/romanian deadlift/romanian deadlift_12.mp4,15,0.9115114808082581
/romanian deadlift/romanian deadlift_13.mp4,15,0.9970769882202148
/romanian deadlift/romanian deadlift_3.mp4,15,0.998565137386322
/romanian deadlift/romanian deadlift_6.mp4,15,0.001979229273274541
/romanian deadlift/romanian deadlift_0.mp4,15,0.010977914556860924
/romanian deadlift/romanian deadlift_7.mp4,15,0.0014199763536453247
/romanian deadlift/romanian deadlift_8.mp4,15,0.00043557066237553954
/romanian deadlift/romanian deadlift_1.mp4,15,0.8507473468780518
/romanian deadlift/romanian deadlift_2.mp4,15,0.9979592561721802
/romanian deadlift/romanian deadlift_4.mp4,15,0.9987474679946899
/romanian deadlift/romanian deadlift_10.mp4,15,0.9988644123077393
/romanian deadlift/romanian deadlift_5.mp4,15,0.9983478784561157
/shoulder press/shoulder press_15.mp4,17,0.9871160387992859
/shoulder press/shoulder press_14.mp4,17,0.9991995692253113
/shoulder press/shoulder press_0.mp4,17,0.020488984882831573
/shoulder press/shoulder press_12.mp4,17,0.8378996253013611
/shoulder press/shoulder press_1.mp4,17,0.6383081078529358
/shoulder press/shoulder press_13.mp4,17,0.9992998838424683
/shoulder press/shoulder press_5.mp4,17,0.9990952014923096
/shoulder press/shoulder press_3.mp4,17,0.9884903430938721
/shoulder press/shoulder press_7.mp4,17,0.9991040825843811
/shoulder press/shoulder press_11.mp4,17,0.31269893050193787
/shoulder press/shoulder press_8.mp4,17,0.9991012811660767
/shoulder press/shoulder press_9.mp4,17,0.38408976793289185
/shoulder press/shoulder press_6.mp4,17,0.9432523250579834
/shoulder press/shoulder press_10.mp4,17,0.8146679401397705
/shoulder press/shoulder press_2.mp4,17,0.9992653727531433
/shoulder press/shoulder press_16.mp4,17,0.9988459348678589
/shoulder press/shoulder press_4.mp4,17,0.9992086291313171
/decline bench press/decline bench press_11.mp4,4,0.9982751607894897
/decline bench press/decline bench press_0.mp4,4,0.9326180219650269
/decline bench press/decline bench press_1.mp4,4,0.45093512535095215
/decline bench press/decline bench press_10.mp4,4,0.9983820915222168
/decline bench press/decline bench press_4.mp4,4,0.0016608159057796001
/decline bench press/decline bench press_7.mp4,4,0.0
/decline bench press/decline bench press_6.mp4,4,7.538981299148872e-05
/decline bench press/decline bench press_8.mp4,4,0.0009000690770335495
/decline bench press/decline bench press_3.mp4,4,0.9926137924194336
/decline bench press/decline bench press_5.mp4,4,0.013753538951277733
/decline bench press/decline bench press_9.mp4,4,4.990974412066862e-05
/decline bench press/decline bench press_2.mp4,4,0.05971672013401985
/push-up/push-up_13.mp4,14,0.6889306902885437
/push-up/push-up_21.mp4,14,0.9991505146026611
/push-up/push-up_11.mp4,14,0.999549925327301
/push-up/push-up_51.mp4,14,0.999508261680603
/push-up/push-up_9.mp4,14,0.003027822356671095
/push-up/push-up_41.mp4,14,0.004942676983773708
/push-up/push-up_40.mp4,14,0.0009515695855952799
/push-up/push-up_39.mp4,14,0.9987635612487793
/push-up/push-up_4.mp4,14,0.013030339032411575
/push-up/push-up_18.mp4,14,0.9997108578681946
/push-up/push-up_34.mp4,14,0.016534125432372093
/push-up/push-up_43.mp4,14,0.985898494720459
/push-up/push-up_33.mp4,14,0.9997220635414124
/push-up/push-up_7.mp4,14,0.9941703081130981
/push-up/push-up_26.mp4,14,0.9993504881858826
/push-up/push-up_8.mp4,14,0.9990838766098022
/push-up/push-up_44.mp4,14,0.11325392872095108
/push-up/push-up_19.mp4,14,0.005339185707271099
/push-up/push-up_31.mp4,14,0.9837333559989929
/push-up/push-up_47.mp4,14,0.9996951818466187
/push-up/push-up_53.mp4,14,0.9996625185012817
/push-up/push-up_15.mp4,14,0.006269699428230524
/push-up/push-up_32.mp4,14,0.9982092380523682
/push-up/push-up_27.mp4,14,0.475231796503067
/push-up/push-up_24.mp4,14,0.9996951818466187
/push-up/push-up_35.mp4,14,0.999643087387085
/push-up/push-up_1.mp4,14,0.9997403025627136
/push-up/push-up_28.mp4,14,0.9993496537208557
/push-up/push-up_50.mp4,14,0.9994409680366516
/push-up/push-up_2.mp4,14,0.9997465014457703
/push-up/push-up_48.mp4,14,0.9994750618934631
/push-up/push-up_22.mp4,14,0.999733030796051
/push-up/push-up_29.mp4,14,0.9628587961196899
/push-up/push-up_37.mp4,14,0.9996726512908936
/push-up/push-up_54.mp4,14,0.9988266825675964
/push-up/push-up_6.mp4,14,0.9933919310569763
/push-up/push-up_42.mp4,14,0.9996229410171509
/push-up/push-up_36.mp4,14,0.9985742568969727
/push-up/push-up_12.mp4,14,0.9993880987167358
/push-up/push-up_10.mp4,14,0.20648594200611115
/push-up/push-up_25.mp4,14,0.9995273351669312
/push-up/push-up_49.mp4,14,0.9997178912162781
/push-up/push-up_0.mp4,14,0.0140468068420887
/push-up/push-up_5.mp4,14,0.9962521195411682
/push-up/push-up_17.mp4,14,0.9995256662368774
/push-up/push-up_23.mp4,14,0.9887667298316956
/push-up/push-up_20.mp4,14,0.9958168864250183
/push-up/push-up_30.mp4,14,0.9997079968452454
/push-up/push-up_52.mp4,14,0.7203148603439331
/push-up/push-up_45.mp4,14,0.0
/push-up/push-up_16.mp4,14,0.0
/push-up/push-up_55.mp4,14,0.9868011474609375
/push-up/push-up_46.mp4,14,0.9673937559127808
/push-up/push-up_14.mp4,14,0.9996917247772217
/push-up/push-up_3.mp4,14,0.9993157386779785
/push-up/push-up_38.mp4,14,0.9993854761123657
/chest fly machine/chest fly machine_4.mp4,2,0.9995655417442322
/chest fly machine/chest fly machine_3.mp4,2,0.9995904564857483
/chest fly machine/chest fly machine_23.mp4,2,0.9995856881141663
/chest fly machine/chest fly machine_17.mp4,2,0.9908837676048279
/chest fly machine/chest fly machine_1.mp4,2,0.9996181726455688
/chest fly machine/chest fly machine_10.mp4,2,0.9949453473091125
/chest fly machine/chest fly machine_16.mp4,2,0.9381890296936035
/chest fly machine/chest fly machine_2.mp4,2,0.9996281862258911
/chest fly machine/chest fly machine_26.mp4,2,0.9991167187690735
/chest fly machine/chest fly machine_5.mp4,2,0.9996597766876221
/chest fly machine/chest fly machine_27.mp4,2,0.9379683136940002
/chest fly machine/chest fly machine_9.mp4,2,0.9984242916107178
/chest fly machine/chest fly machine_6.mp4,2,0.9995467066764832
/chest fly machine/chest fly machine_0.mp4,2,0.8955866098403931
/chest fly machine/chest fly machine_13.mp4,2,0.9964663982391357
/chest fly machine/chest fly machine_18.mp4,2,0.8990772366523743
/chest fly machine/chest fly machine_20.mp4,2,0.9995775818824768
/chest fly machine/chest fly machine_25.mp4,2,0.9995545744895935
/chest fly machine/chest fly machine_21.mp4,2,0.9986680746078491
/chest fly machine/chest fly machine_11.mp4,2,0.9994826316833496
/chest fly machine/chest fly machine_24.mp4,2,0.8636342287063599
/chest fly machine/chest fly machine_22.mp4,2,0.9980744123458862
/chest fly machine/chest fly machine_14.mp4,2,0.9993517994880676
/chest fly machine/chest fly machine_15.mp4,2,0.999293327331543
/chest fly machine/chest fly machine_7.mp4,2,0.9976503252983093
/chest fly machine/chest fly machine_8.mp4,2,0.9989736080169678
/chest fly machine/chest fly machine_12.mp4,2,0.9990966320037842
/chest fly machine/chest fly machine_19.mp4,2,0.9996602535247803
/hip thrust/hip thrust_14.mp4,6,0.9990829229354858
/hip thrust/hip thrust_1.mp4,6,0.0
/hip thrust/hip thrust_11.mp4,6,0.0005968392943032086
/hip thrust/hip thrust_5.mp4,6,0.9990203380584717
/hip thrust/hip thrust_2.mp4,6,0.9538698196411133
/hip thrust/hip thrust_10.mp4,6,0.0
/hip thrust/hip thrust_8.mp4,6,0.32911190390586853
/hip thrust/hip thrust_16.mp4,6,0.9949158430099487
/hip thrust/hip thrust_15.mp4,6,0.9992976188659668
/hip thrust/hip thrust_13.mp4,6,0.0
/hip thrust/hip thrust_17.mp4,6,0.9992533326148987
/hip thrust/hip thrust_7.mp4,6,0.6065359115600586
/hip thrust/hip thrust_9.mp4,6,0.0347135104238987
/hip thrust/hip thrust_3.mp4,6,0.9990490078926086
/hip thrust/hip thrust_4.mp4,6,0.9896098375320435
/hip thrust/hip thrust_12.mp4,6,0.020896485075354576
/hip thrust/hip thrust_0.mp4,6,0.12465043365955353
/hip thrust/hip thrust_6.mp4,6,0.8156628012657166
/barbell biceps curl/barbell biceps curl_28.mp4,0,0.9997718930244446
/barbell biceps curl/barbell biceps curl_19.mp4,0,0.9997596144676208
/barbell biceps curl/barbell biceps curl_41.mp4,0,0.9997648596763611
/barbell biceps curl/barbell biceps curl_52.mp4,0,0.9997557997703552
/barbell biceps curl/barbell biceps curl_61.mp4,0,0.9997329115867615
/barbell biceps curl/barbell biceps curl_39.mp4,0,0.00226971716620028
/barbell biceps curl/barbell biceps curl_60.mp4,0,0.9997424483299255
/barbell biceps curl/barbell biceps curl_15.mp4,0,0.9997826218605042
/barbell biceps curl/barbell biceps curl_9.mp4,0,0.9996203184127808
/barbell biceps curl/barbell biceps curl_40.mp4,0,0.9996321201324463
/barbell biceps curl/barbell biceps curl_25.mp4,0,0.9997718930244446
/barbell biceps curl/barbell biceps curl_31.mp4,0,0.9997441172599792
/barbell biceps curl/barbell biceps curl_50.mp4,0,0.9997766613960266
/barbell biceps curl/barbell biceps curl_22.mp4,0,0.9997872710227966
/barbell biceps curl/barbell biceps curl_1.mp4,0,0.9926829934120178
/barbell biceps curl/barbell biceps curl_45.mp4,0,0.9821643829345703
